"fork_length","dead","weight","count","r_catch","interp","age_class","brood_year","subsample","common_name","life_stage","station_code","sample_date","sample_id","run","fws_run"
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-03,"337_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-03,"337_22","Spring",NA
29,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-03,"337_22","Fall",NA
32,FALSE,0,6,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-03,"337_22","Fall",NA
33,FALSE,0,17,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-03,"337_22","Fall",NA
34,FALSE,0,16,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-03,"337_22","Fall",NA
34,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-03,"337_22","Fall",NA
35,FALSE,0,19,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-03,"337_22","Spring",NA
36,FALSE,0,20,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-03,"337_22","Spring",NA
37,FALSE,0,16,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-03,"337_22","Spring",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-03,"337_22","Spring",NA
0,FALSE,0,71,NA,FALSE,NA,NA,"not provided","Chinook Salmon","not provided","UCC",2022-12-03,"337_22","Fall",NA
122,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UCC",2022-12-04,"338_22","not provided",NA
99,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UCC",2022-12-04,"338_22","not provided",NA
94,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UCC",2022-12-04,"338_22","not provided",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-04,"338_22","Spring",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-04,"338_22","Spring",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-04,"338_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-04,"338_22","Spring",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-04,"338_22","Spring",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-04,"338_22","Spring",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-04,"338_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-04,"338_22","Spring",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-04,"338_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-04,"338_22","Spring",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-04,"338_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-04,"338_22","Spring",NA
136,FALSE,24.700001,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-04,"338_22","not provided",NA
30,FALSE,0,3,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-04,"338_22","Fall",NA
31,FALSE,0,4,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-04,"338_22","Fall",NA
32,FALSE,0,5,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-04,"338_22","Fall",NA
33,FALSE,0,16,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-04,"338_22","Fall",NA
34,FALSE,0,21,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-04,"338_22","Fall",NA
35,FALSE,0,30,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-04,"338_22","Spring",NA
36,FALSE,0,20,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-04,"338_22","Spring",NA
36,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-04,"338_22","Spring",NA
37,FALSE,0,9,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-04,"338_22","Spring",NA
38,FALSE,0,4,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-04,"338_22","Spring",NA
39,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-04,"338_22","Spring",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-05,"339_22","Spring",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-05,"339_22","Spring",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-05,"339_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-05,"339_22","Spring",NA
32,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-05,"339_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-05,"339_22","Fall",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-05,"339_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-05,"339_22","Spring",NA
32,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-05,"339_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-05,"339_22","Spring",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-05,"339_22","Spring",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-05,"339_22","Fall",NA
85,FALSE,7,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-05,"339_22","not provided",NA
32,FALSE,0,3,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-05,"339_22","Fall",NA
33,FALSE,0,10,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-05,"339_22","Fall",NA
34,FALSE,0,19,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-05,"339_22","Fall",NA
35,FALSE,0,30,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-05,"339_22","Spring",NA
36,FALSE,0,26,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-05,"339_22","Spring",NA
37,FALSE,0,8,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-05,"339_22","Spring",NA
39,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-05,"339_22","Spring",NA
45,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Riffle Sculpin","not provided","LCC",2022-12-06,"340_22","not provided",NA
98,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","LCC",2022-12-06,"340_22","not provided",NA
101,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","LCC",2022-12-06,"340_22","not provided",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Fall",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Spring",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Spring",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Spring",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Spring",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Spring",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Spring",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Spring",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Spring",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Spring",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Spring",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Spring",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Spring",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Spring",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Spring",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Spring",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Spring",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Spring",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Fall",NA
35,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Spring",NA
32,FALSE,0,2,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Fall",NA
33,FALSE,0,4,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Fall",NA
34,FALSE,0,5,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Fall",NA
35,FALSE,0,12,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Spring",NA
36,FALSE,0,6,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Spring",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-06,"340_22","Spring",NA
0,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","not provided","LCC",2022-12-06,"340_22","Fall",NA
137,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UCC",2022-12-07,"341_22","not provided",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-07,"341_22","Spring",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-07,"341_22","Spring",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-07,"341_22","Spring",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-07,"341_22","Fall",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-07,"341_22","Spring",NA
32,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-07,"341_22","Fall",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-07,"341_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-07,"341_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-07,"341_22","Spring",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-07,"341_22","Spring",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-07,"341_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-07,"341_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-07,"341_22","Spring",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-07,"341_22","Fall",NA
108,FALSE,15.5,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-07,"341_22","not provided",NA
32,FALSE,0,7,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-07,"341_22","Fall",NA
33,FALSE,0,29,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-07,"341_22","Fall",NA
34,FALSE,0,42,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-07,"341_22","Fall",NA
35,FALSE,0,48,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-07,"341_22","Spring",NA
36,FALSE,0,31,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-07,"341_22","Spring",NA
37,FALSE,0,8,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-07,"341_22","Spring",NA
38,FALSE,0,3,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-07,"341_22","Spring",NA
94,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-11-22,"326_22","not provided",NA
54,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-11-22,"326_22","not provided",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-11-22,"326_22","not provided",NA
42,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-11-23,"327_22","not provided",NA
104,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UBC",2022-11-24,"328_22","not provided",NA
188,FALSE,72.900002,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","silvery parr","UBC",2022-11-24,"328_22","not provided",NA
109,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UBC",2022-11-25,"329_22","not provided",NA
36,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Unidentified ammocoete","not provided","UBC",2022-11-25,"329_22","not provided",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-11-25,"329_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-11-25,"329_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-11-25,"329_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-11-25,"329_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-11-25,"329_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-11-25,"329_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-11-25,"329_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-11-25,"329_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-11-25,"329_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-11-25,"329_22","Fall",NA
32,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-11-25,"329_22","Fall",NA
33,FALSE,0,2,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-11-25,"329_22","Fall",NA
132,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UBC",2022-12-05,"339_22","not provided",NA
115,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UBC",2022-12-05,"339_22","not provided",NA
122,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UBC",2022-12-05,"339_22","not provided",NA
115,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UBC",2022-12-05,"339_22","not provided",NA
122,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UBC",2022-12-05,"339_22","not provided",NA
117,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UBC",2022-12-05,"339_22","not provided",NA
107,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UBC",2022-12-05,"339_22","not provided",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-05,"339_22","Spring",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-05,"339_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-05,"339_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-05,"339_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-05,"339_22","Fall",NA
123,FALSE,20,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UBC",2022-12-05,"339_22","not provided",NA
144,FALSE,35.599998,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UBC",2022-12-05,"339_22","not provided",NA
157,FALSE,44.099998,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UBC",2022-12-05,"339_22","not provided",NA
197,FALSE,72.5,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UBC",2022-12-05,"339_22","not provided",NA
56,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Unidentified ammocoete","not provided","UBC",2022-12-05,"339_22","not provided",NA
0,FALSE,0,5,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-05,"339_22","Fall",NA
0,FALSE,0,3,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UBC",2022-12-05,"339_22","not provided",NA
0,FALSE,0,2,NA,FALSE,NA,NA,"not provided","Unidentified ammocoete","not provided","UBC",2022-12-05,"339_22","not provided",NA
0,FALSE,0,3,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-12-08,"342_22","not provided",NA
0,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UBC",2022-12-08,"342_22","not provided",NA
0,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UBC",2022-12-08,"342_22","not provided",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-06,"353_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-06,"353_22","Fall",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-06,"353_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-06,"353_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-22,"356_22","Fall",NA
32,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-22,"356_22","Fall",NA
33,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-22,"356_22","Fall",NA
34,FALSE,0,6,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-22,"356_22","Fall",NA
35,FALSE,0,2,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-22,"356_22","Fall",NA
36,FALSE,0,11,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-22,"356_22","Fall",NA
37,FALSE,0,3,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-22,"356_22","Fall",NA
38,FALSE,0,2,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-22,"356_22","Fall",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-23,"357_22","Fall",NA
31,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-23,"357_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-23,"357_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-23,"357_22","Fall",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-23,"357_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-23,"357_22","Fall",NA
33,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-23,"357_22","Fall",NA
84,FALSE,6.9000001,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-23,"357_22","not provided",NA
32,FALSE,0,7,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-23,"357_22","Fall",NA
33,FALSE,0,9,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-23,"357_22","Fall",NA
34,FALSE,0,21,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-23,"357_22","Fall",NA
35,FALSE,0,25,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-23,"357_22","Fall",NA
36,FALSE,0,7,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-23,"357_22","Fall",NA
37,FALSE,0,2,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-23,"357_22","Fall",NA
37,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-23,"357_22","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-23,"357_22","Fall",NA
120,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-23,"357_22","not provided",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-23,"357_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-23,"357_22","Fall",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-23,"357_22","Fall",NA
